row_id,pred_bear_steepen_shock_10d
15879,0.0
15880,0.0
15881,0.0
15882,0.0
15883,0.0
15884,0.0
15885,0.0
15886,0.0
15887,0.0
15888,0.0
15889,0.0
15890,0.0
15891,0.0
15892,0.0
15893,0.0
15894,0.0
15895,0.0
15896,0.0
15897,0.0
15898,0.0
15899,0.0
15900,0.0
15901,0.0
15902,0.0
15903,0.0
15904,0.0
15905,0.0
15906,0.0
15907,0.0
15908,0.0
15909,0.0
15910,0.0
15911,0.0
15912,0.0
15913,0.0
15914,0.0
15915,0.0
15916,0.0
15917,0.0
15918,0.0
15919,0.0
15920,0.0
15921,0.0
15922,0.0
15923,0.0
15924,0.0
15925,0.0
15926,0.0
15927,0.0
15928,0.0
15929,0.0
15930,0.0
15931,0.0
15932,0.0
15933,0.0
15934,0.0
15935,0.0
15936,0.0
15937,0.0
15938,0.0
15939,0.0
15940,0.0
15941,0.0
15942,0.0
15943,0.0
15944,0.0
15945,0.0
15946,0.0
15947,0.0
15948,0.0
15949,0.0
15950,0.0
15951,0.0
15952,0.0
15953,0.0
15954,0.0
15955,0.0
15956,0.0
15957,0.0
15958,0.0
15959,0.0
15960,0.0
15961,0.0
15962,0.0
15963,0.0
15964,0.0
15965,0.0
15966,0.0
15967,0.0
15968,0.0
15969,0.0
15970,0.0
15971,0.0
15972,0.0
15973,0.0
15974,0.0
15975,0.0
15976,0.0
15977,0.0
15978,0.0
15979,0.0
15980,0.0
15981,0.0
15982,0.0
15983,0.0
15984,0.0
15985,0.0
15986,0.0
15987,0.0
15988,0.0
15989,0.0
15990,0.0
15991,0.0
15992,0.0
15993,0.0
15994,0.0
15995,0.0
15996,0.0
15997,0.0
15998,0.0
15999,0.0
16000,0.0
16001,0.0
16002,0.0
16003,0.0
16004,0.0
16005,0.0
16006,0.0
16007,0.0
16008,0.0
16009,0.0
16010,0.0
16011,0.0
16012,0.0
16013,0.0
16014,0.0
16015,0.0
16016,0.0
16017,0.0
16018,0.0
16019,0.0
16020,0.0
16021,0.0
16022,0.0
16023,0.0
16024,0.0
16025,0.0
16026,0.0
16027,0.0
16028,0.0
16029,0.0
16030,0.0
16031,0.0
16032,0.0
16033,0.0
16034,0.0
16035,0.0
16036,0.0
16037,0.0
16038,0.0
16039,0.0
16040,0.0
16041,0.0
16042,0.0
16043,0.0
16044,0.0
16045,0.0
16046,0.0
16047,0.0
16048,0.0
16049,0.0
16050,0.0
16051,0.0
16052,0.0
16053,0.0
16054,0.0
16055,0.0
16056,0.0
16057,0.0
16058,0.0
16059,0.0
16060,0.0
16061,0.0
16062,0.0
16063,0.0
16064,0.0
16065,0.0
16066,0.0
16067,0.0
16068,0.0
16069,0.0
16070,0.0
16071,0.0
16072,0.0
16073,0.0
16074,0.0
16075,0.0
16076,0.0
16077,0.0
16078,0.0
16079,0.0
16080,0.0
16081,0.0
16082,0.0
16083,0.0
16084,0.0
16085,0.0
16086,0.0
16087,0.0
16088,0.0
16089,0.0
16090,0.0
16091,0.0
16092,0.0
16093,0.0
16094,0.0
16095,0.0
16096,0.0
16097,0.0
16098,0.0
16099,0.0
16100,0.0
16101,0.0
16102,0.0
16103,0.0
16104,0.0
16105,0.0
16106,0.0
16107,0.0
16108,0.0
16109,0.0
16110,0.0
16111,0.0
16112,0.0
16113,0.0
16114,0.0
16115,0.0
16116,0.0
16117,0.0
16118,0.0
16119,0.0
16120,0.0
16121,0.0
16122,0.0
16123,0.0
16124,0.0
16125,0.0
16126,0.0
16127,0.0
16128,0.0
16129,0.0
16130,0.0
16131,0.0
16132,0.0
16133,0.0
16134,0.0
16135,0.0
16136,0.0
16137,0.0
16138,0.0
16139,0.0
16140,0.0
16141,0.0
16142,0.0
16143,0.0
16144,0.0
16145,0.0
16146,0.0
16147,0.0
16148,0.0
16149,0.0
16150,0.0
16151,0.0
16152,0.0
16153,0.0
16154,0.0
16155,0.0
16156,0.0
16157,0.0
16158,0.0
16159,0.0
16160,0.0
16161,0.0
16162,0.0
16163,0.0
16164,0.0
16165,0.0
16166,0.0
16167,0.0
16168,0.0
16169,0.0
16170,0.0
16171,0.0
16172,0.0
16173,0.0
16174,0.0
16175,0.0
16176,0.0
16177,0.0
16178,0.0
16179,0.0
16180,0.0
16181,0.0
16182,0.0
16183,0.0
16184,0.0
16185,0.0
16186,0.0
16187,0.0
16188,0.0
16189,0.0
16190,0.0
16191,0.0
16192,0.0
16193,0.0
16194,0.0
16195,0.0
16196,0.0
16197,0.0
16198,0.0
16199,0.0
16200,0.0
16201,0.0
16202,0.0
16203,0.0
16204,0.0
16205,0.0
16206,0.0
16207,0.0
16208,0.0
16209,0.0
16210,0.0
16211,0.0
16212,0.0
16213,0.0
16214,0.0
16215,0.0
16216,0.0
16217,0.0
16218,0.0
16219,0.0
16220,0.0
16221,0.0
16222,0.0
16223,0.0
16224,0.0
16225,0.0
16226,0.0
16227,0.0
16228,0.0
16229,0.0
16230,0.0
16231,0.0
16232,0.0
16233,0.0
16234,0.0
16235,0.0
16236,0.0
16237,0.0
16238,0.0
16239,0.0
16240,0.0
16241,0.0
16242,0.0
16243,0.0
16244,0.0
16245,0.0
16246,0.0
16247,0.0
16248,0.0
16249,0.0
16250,0.0
16251,0.0
16252,0.0
16253,0.0
16254,0.0
16255,0.0
16256,0.0
16257,0.0
16258,0.0
16259,0.0
16260,0.0
16261,0.0
16262,0.0
16263,0.0
16264,0.0
16265,0.0
16266,0.0
16267,0.0
16268,0.0
16269,0.0
16270,0.0
16271,0.0
16272,0.0
16273,0.0
16274,0.0
16275,0.0
16276,0.0
16277,0.0
16278,0.0
16279,0.0
16280,0.0
16281,0.0
16282,0.0
16283,0.0
16284,0.0
16285,0.0
16286,0.0
16287,0.0
16288,0.0
16289,0.0
16290,0.0
16291,0.0
16292,0.0
16293,0.0
16294,0.0
16295,0.0
16296,0.0
16297,0.0
16298,0.0
16299,0.0
16300,0.0
16301,0.0
16302,0.0
16303,0.0
16304,0.0
16305,0.0
16306,0.0
16307,0.0
16308,0.0
16309,0.0
16310,0.0
16311,0.0
16312,0.0
16313,0.0
16314,0.0
16315,0.0
16316,0.0
16317,0.0
16318,0.0
16319,0.0
16320,0.0
16321,0.0
16322,0.0
16323,0.0
16324,0.0
16325,0.0
16326,0.0
16327,0.0
16328,0.0
16329,0.0
16330,0.0
16331,0.0
16332,0.0
16333,0.0
16334,0.0
16335,0.0
16336,0.0
16337,0.0
16338,0.0
16339,0.0
16340,0.0
16341,0.0
16342,0.0
16343,0.0
16344,0.0
16345,0.0
16346,0.0
16347,0.0
16348,0.0
16349,0.0
16350,0.0
16351,0.0
16352,0.0
16353,0.0
16354,0.0
16355,0.0
16356,0.0
16357,0.0
16358,0.0
16359,0.0
16360,0.0
16361,0.0
16362,0.0
16363,0.0
16364,0.0
16365,0.0
16366,0.0
16367,0.0
16368,0.0
16369,0.0
16370,0.0
16371,0.0
16372,0.0
16373,0.0
16374,0.0
16375,0.0
16376,0.0
16377,0.0
16378,0.0
16379,0.0
16380,0.0
16381,0.0
16382,0.0
16383,0.0
16384,0.0
16385,0.0
16386,0.0
16387,0.0
16388,0.0
16389,0.0
16390,0.0
16391,0.0
16392,0.0
16393,0.0
16394,0.0
16395,0.0
16396,0.0
16397,0.0
16398,0.0
16399,0.0
16400,0.0
16401,0.0
16402,0.0
16403,0.0
16404,0.0
16405,0.0
16406,0.0
16407,0.0
16408,0.0
16409,0.0
16410,0.0
16411,0.0
16412,0.0
16413,0.0
16414,0.0
16415,0.0
16416,0.0
16417,0.0
16418,0.0
16419,0.0
16420,0.0
16421,0.0
16422,0.0
16423,0.0
16424,0.0
16425,0.0
16426,0.0
16427,0.0
16428,0.0
16429,0.0
16430,0.0
16431,0.0
16432,0.0
16433,0.0
16434,0.0
16435,0.0
16436,0.0
16437,0.0
16438,0.0
16439,0.0
16440,0.0
16441,0.0
16442,0.0
16443,0.0
16444,0.0
16445,0.0
16446,0.0
16447,0.0
16448,0.0
16449,0.0
16450,0.0
16451,0.0
16452,0.0
16453,0.0
16454,0.0
16455,0.0
16456,0.0
16457,0.0
16458,0.0
16459,0.0
16460,0.0
16461,0.0
16462,0.0
16463,0.0
16464,0.0
16465,0.0
16466,0.0
16467,0.0
16468,0.0
16469,0.0
16470,0.0
16471,0.0
16472,0.0
16473,0.0
16474,0.0
16475,0.0
16476,0.0
16477,0.0
16478,0.0
16479,0.0
16480,0.0
16481,0.0
16482,0.0
16483,0.0
16484,0.0
16485,0.0
16486,0.0
16487,0.0
16488,0.0
16489,0.0
16490,0.0
16491,1.0
16492,1.0
16493,0.0
16494,0.0
16495,1.0
16496,0.0
16497,0.0
16498,0.0
16499,0.0
16500,0.0
16501,0.0
16502,0.0
16503,0.0
16504,0.0
16505,0.0
16506,0.0
16507,0.0
16508,0.0
16509,0.0
16510,0.0
16511,0.0
16512,0.0
16513,0.0
16514,0.0
16515,0.0
16516,0.0
16517,0.0
16518,0.0
16519,0.0
16520,0.0
16521,0.0
16522,0.0
16523,0.0
16524,0.0
16525,0.0
16526,0.0
16527,0.0
16528,0.0
16529,0.0
16530,0.0
16531,0.0
16532,0.0
16533,0.0
16534,1.0
16535,1.0
16536,1.0
16537,0.0
16538,1.0
16539,1.0
16540,1.0
16541,1.0
16542,1.0
16543,1.0
16544,0.0
16545,0.0
16546,0.0
16547,0.0
16548,0.0
16549,0.0
16550,0.0
16551,0.0
16552,0.0
16553,0.0
16554,0.0
16555,0.0
16556,0.0
16557,1.0
16558,0.0
16559,1.0
16560,0.0
16561,0.0
16562,0.0
16563,0.0
16564,0.0
16565,0.0
16566,0.0
16567,0.0
16568,0.0
16569,0.0
16570,0.0
16571,0.0
16572,0.0
16573,0.0
16574,0.0
16575,0.0
16576,0.0
16577,0.0
16578,0.0
16579,0.0
16580,0.0
16581,0.0
16582,0.0
16583,0.0
16584,0.0
16585,0.0
16586,0.0
16587,0.0
16588,0.0
16589,0.0
16590,0.0
16591,0.0
16592,0.0
16593,0.0
16594,0.0
16595,0.0
16596,0.0
16597,0.0
16598,0.0
16599,0.0
16600,0.0
16601,0.0
16602,0.0
16603,0.0
16604,0.0
16605,0.0
16606,0.0
16607,0.0
16608,0.0
16609,0.0
16610,0.0
16611,0.0
16612,0.0
16613,0.0
16614,0.0
16615,0.0
16616,0.0
16617,0.0
16618,0.0
16619,0.0
16620,0.0
16621,0.0
16622,0.0
16623,0.0
16624,0.0
16625,0.0
16626,0.0
16627,0.0
16628,0.0
16629,0.0
16630,0.0
16631,0.0
16632,0.0
16633,0.0
16634,0.0
16635,0.0
16636,0.0
16637,0.0
16638,0.0
16639,0.0
16640,0.0
16641,0.0
16642,0.0
16643,0.0
16644,0.0
16645,0.0
16646,0.0
16647,0.0
16648,0.0
16649,0.0
16650,0.0
16651,0.0
16652,0.0
16653,0.0
16654,0.0
16655,0.0
16656,0.0
16657,0.0
16658,0.0
16659,0.0
16660,0.0
16661,0.0
16662,0.0
16663,0.0
16664,0.0
16665,0.0
16666,0.0
16667,1.0
16668,1.0
16669,1.0
16670,1.0
16671,0.0
16672,0.0
16673,1.0
16674,0.0
16675,0.0
16676,0.0
16677,0.0
16678,0.0
16679,0.0
16680,0.0
16681,0.0
16682,0.0
16683,0.0
16684,0.0
16685,0.0
16686,0.0
16687,0.0
16688,0.0
16689,0.0
16690,0.0
16691,0.0
16692,0.0
16693,0.0
16694,0.0
16695,0.0
16696,0.0
16697,0.0
16698,0.0
16699,0.0
16700,0.0
16701,0.0
16702,0.0
16703,0.0
16704,0.0
16705,0.0
16706,0.0
16707,0.0
16708,0.0
16709,0.0
16710,0.0
16711,0.0
16712,0.0
16713,0.0
16714,0.0
16715,0.0
16716,0.0
16717,0.0
16718,0.0
16719,0.0
16720,0.0
16721,0.0
16722,0.0
16723,0.0
16724,0.0
16725,0.0
16726,0.0
16727,0.0
16728,0.0
16729,0.0
16730,0.0
16731,0.0
16732,1.0
16733,1.0
16734,1.0
16735,0.0
16736,0.0
16737,0.0
16738,0.0
16739,0.0
16740,0.0
16741,0.0
16742,0.0
16743,0.0
16744,0.0
16745,0.0
16746,0.0
16747,0.0
16748,0.0
16749,0.0
16750,0.0
16751,0.0
16752,0.0
16753,0.0
16754,0.0
16755,0.0
16756,0.0
16757,0.0
16758,0.0
16759,0.0
16760,0.0
16761,0.0
16762,0.0
16763,0.0
16764,0.0
16765,1.0
16766,1.0
16767,0.0
16768,0.0
16769,0.0
16770,0.0
16771,1.0
16772,0.0
16773,0.0
16774,0.0
16775,0.0
16776,0.0
16777,0.0
16778,0.0
16779,0.0
16780,0.0
16781,0.0
16782,0.0
16783,0.0
16784,0.0
16785,0.0
16786,0.0
16787,0.0
16788,0.0
16789,0.0
16790,0.0
16791,0.0
16792,0.0
16793,0.0
16794,0.0
16795,0.0
16796,0.0
16797,0.0
16798,0.0
16799,0.0
16800,0.0
16801,0.0
16802,0.0
16803,0.0
16804,0.0
16805,0.0
16806,0.0
16807,0.0
16808,0.0
16809,0.0
16810,0.0
16811,0.0
16812,0.0
16813,0.0
16814,0.0
16815,0.0
16816,0.0
16817,0.0
16818,0.0
16819,0.0
16820,0.0
16821,0.0
16822,0.0
16823,0.0
16824,0.0
16825,0.0
16826,0.0
16827,0.0
16828,0.0
16829,0.0
16830,1.0
16831,0.0
16832,0.0
16833,0.0
16834,0.0
16835,1.0
16836,1.0
16837,0.0
16838,0.0
16839,0.0
16840,0.0
16841,0.0
16842,0.0
16843,0.0
16844,0.0
16845,0.0
16846,0.0
16847,0.0
16848,0.0
16849,0.0
16850,0.0
16851,0.0
16852,0.0
16853,0.0
16854,0.0
16855,0.0
16856,0.0
16857,0.0
16858,0.0
16859,0.0
16860,0.0
16861,0.0
16862,1.0
16863,1.0
16864,1.0
16865,0.0
16866,0.0
16867,0.0
16868,0.0
16869,0.0
16870,0.0
16871,0.0
16872,0.0
16873,0.0
16874,0.0
16875,0.0
16876,0.0
16877,0.0
16878,0.0
16879,0.0
16880,1.0
16881,0.0
16882,1.0
16883,0.0
16884,1.0
16885,0.0
16886,0.0
16887,0.0
16888,0.0
16889,0.0
16890,0.0
16891,0.0
16892,0.0
16893,0.0
16894,0.0
16895,0.0
16896,0.0
16897,0.0
16898,0.0
16899,0.0
16900,0.0
16901,0.0
16902,0.0
16903,0.0
16904,0.0
16905,0.0
16906,0.0
16907,0.0
16908,0.0
16909,0.0
16910,0.0
16911,0.0
16912,0.0
16913,0.0
16914,0.0
16915,0.0
16916,0.0
16917,0.0
16918,0.0
16919,0.0
16920,0.0
16921,0.0
16922,0.0
16923,1.0
16924,1.0
16925,1.0
16926,0.0
16927,1.0
16928,0.0
16929,0.0
16930,0.0
16931,0.0
16932,0.0
16933,0.0
16934,0.0
16935,0.0
16936,0.0
16937,0.0
16938,0.0
16939,0.0
16940,0.0
16941,0.0
16942,0.0
16943,0.0
16944,0.0
16945,0.0
16946,0.0
16947,0.0
16948,0.0
16949,0.0
16950,0.0
16951,0.0
16952,0.0
16953,0.0
16954,0.0
16955,0.0
16956,0.0
16957,0.0
16958,0.0
16959,0.0
16960,0.0
16961,0.0
16962,0.0
16963,0.0
16964,0.0
16965,0.0
16966,0.0
16967,0.0
16968,0.0
16969,0.0
16970,0.0
16971,0.0
16972,0.0
16973,0.0
16974,0.0
16975,0.0
16976,0.0
16977,0.0
16978,0.0
16979,0.0
16980,0.0
16981,0.0
16982,0.0
16983,0.0
16984,0.0
22489,0.0
22496,0.0
22497,0.0
22507,0.0
22508,0.0
22511,0.0
22516,0.0
22534,0.0
22541,0.0
22556,0.0
22570,0.0
22572,0.0
22595,0.0
22611,0.0
22625,0.0
22629,0.0
22646,0.0
22647,0.0
22652,1.0
22669,0.0
22678,0.0
22707,0.0
22719,0.0
22721,0.0
22723,0.0
22739,0.0
22760,0.0
22761,0.0
22774,0.0
22787,0.0
22790,0.0
22795,0.0
22803,0.0
22804,0.0
22809,0.0
22816,0.0
22819,0.0
22825,0.0
22827,0.0
22841,0.0
22843,0.0
22856,0.0
22862,0.0
22867,0.0
22874,0.0
22880,0.0
22883,0.0
22889,0.0
22899,0.0
22911,0.0
22917,0.0
22919,0.0
22922,0.0
22923,0.0
22935,0.0
22958,0.0
22962,0.0
22965,0.0
22968,0.0
22975,0.0
22986,0.0
22987,0.0
22988,0.0
22989,0.0
22990,0.0
22991,0.0
22992,0.0
22993,0.0
22994,0.0
22995,0.0
22996,0.0
22997,0.0
22998,0.0
22999,0.0
23000,0.0
23001,0.0
23002,0.0
23003,1.0
23004,0.0
23005,0.0
23006,0.0
23007,0.0
23008,0.0
23009,0.0
23010,0.0
23011,0.0
23012,0.0
23013,0.0
23014,0.0
23015,0.0
23016,0.0
23017,0.0
23018,0.0
23019,0.0
23020,0.0
23021,0.0
23022,0.0
23023,0.0
23024,0.0
23025,0.0
23026,0.0
23027,0.0
23028,0.0
23029,0.0
23030,0.0
23031,0.0
23032,0.0
23033,0.0
23034,0.0
23035,0.0
23036,0.0
23037,0.0
23038,0.0
23039,0.0
23040,0.0
23041,0.0
23042,0.0
23043,0.0
23044,0.0
23045,0.0
23046,0.0
23047,0.0
23048,0.0
23049,0.0
23050,0.0
23051,0.0
23052,0.0
23053,0.0
23054,0.0
23055,0.0
23056,0.0
23057,0.0
23058,0.0
23059,0.0
23060,0.0
23061,0.0
23062,0.0
23063,0.0
23064,0.0
23065,0.0
23066,0.0
23067,0.0
23068,0.0
23069,0.0
23070,0.0
23071,0.0
23072,0.0
23073,0.0
23074,0.0
23075,0.0
23076,0.0
23077,0.0
23078,0.0
23079,0.0
23080,0.0
23081,0.0
23082,0.0
23083,0.0
23084,0.0
23085,0.0
23086,0.0
23087,0.0
23088,0.0
23089,0.0
23090,0.0
23091,0.0
23092,0.0
23093,0.0
23094,0.0
23095,0.0
23096,0.0
23097,0.0
23098,0.0
23099,0.0
23100,0.0
23101,0.0
23102,0.0
23103,0.0
23104,0.0
23105,0.0
23106,0.0
23107,0.0
23108,0.0
23109,0.0
23110,0.0
23111,0.0
23112,0.0
23113,0.0
23114,0.0
23115,0.0
23116,0.0
23117,0.0
23118,0.0
23119,0.0
23120,0.0
23121,0.0
23122,0.0
23123,0.0
23124,0.0
23125,0.0
23126,0.0
23127,0.0
23128,0.0
23129,0.0
23130,0.0
23131,0.0
23132,0.0
23133,0.0
23134,0.0
23135,0.0
23136,0.0
23137,0.0
23138,0.0
23139,0.0
23140,0.0
23141,0.0
23142,0.0
23143,0.0
23144,0.0
23145,0.0
23146,0.0
23147,0.0
23148,0.0
23149,0.0
23150,0.0
23151,0.0
23152,0.0
23153,0.0
23154,0.0
23155,0.0
23156,0.0
23157,0.0
23158,0.0
23159,0.0
23160,0.0
23161,0.0
23162,0.0
23163,0.0
23164,0.0
23165,0.0
23166,0.0
23167,0.0
23168,0.0
23169,0.0
23170,0.0
23171,0.0
23172,0.0
23173,0.0
23174,0.0
23175,0.0
23176,0.0
23177,0.0
23178,0.0
23179,0.0
23180,0.0
23181,0.0
23182,0.0
23183,0.0
23184,0.0
23185,0.0
23186,0.0
23187,0.0
23188,0.0
23189,0.0
23190,0.0
23191,0.0
23192,0.0
23193,0.0
23194,0.0
23195,0.0
23196,0.0
23197,0.0
23198,0.0
23199,0.0
23200,0.0
23201,0.0
23202,0.0
23203,0.0
23204,0.0
23205,0.0
23206,0.0
23207,0.0
23208,0.0
23209,0.0
23210,0.0
23211,0.0
23212,0.0
23213,0.0
23214,0.0
23215,0.0
23216,0.0
23217,0.0
23218,0.0
23219,0.0
23220,0.0
23221,0.0
23222,0.0
23223,0.0
23224,0.0
23225,0.0
23226,0.0
23227,0.0
23228,0.0
23229,0.0
23230,0.0
23231,0.0
23232,0.0
23233,0.0
23234,0.0
23235,0.0
23236,0.0
23237,0.0
23238,0.0
23239,0.0
23240,0.0
23241,0.0
23242,0.0
23243,0.0
23244,0.0
23245,0.0
23246,0.0
23247,0.0
23248,0.0
23249,0.0
23250,0.0
23251,0.0
23252,0.0
23253,0.0
23254,0.0
23255,0.0
23256,0.0
23257,0.0
23258,0.0
23259,0.0
23260,0.0
23261,0.0
23262,0.0
23263,0.0
23264,0.0
23265,0.0
23266,0.0
23267,0.0
23268,0.0
23269,0.0
23270,0.0
23271,0.0
23272,0.0
23273,0.0
23274,0.0
23275,0.0
23276,0.0
23277,0.0
23278,0.0
23279,0.0
23280,0.0
23281,0.0
23282,0.0
23283,0.0
23284,0.0
23285,0.0
23286,0.0
23287,0.0
23288,0.0
23289,0.0
23290,0.0
23291,0.0
23292,0.0
23293,0.0
23294,0.0
23295,0.0
23296,0.0
23297,0.0
23298,0.0
23299,0.0
23300,0.0
23301,0.0
23302,0.0
23303,0.0
23304,0.0
23305,0.0
23306,0.0
23307,0.0
23308,0.0
23309,0.0
23310,0.0
23311,0.0
23312,0.0
23313,0.0
23314,0.0
23315,0.0
23316,0.0
23317,0.0
23318,0.0
23319,0.0
23320,0.0
23321,0.0
23322,0.0
23323,0.0
23324,0.0
23325,0.0
23326,0.0
23327,0.0
23328,0.0
23329,0.0
23330,0.0
23331,0.0
23332,0.0
23333,0.0
23334,0.0
23335,0.0
23336,0.0
23337,0.0
23338,0.0
23339,0.0
23340,0.0
23341,0.0
23342,0.0
23343,0.0
23344,0.0
23345,0.0
23346,0.0
23347,0.0
23348,0.0
23349,0.0
23350,0.0
23351,0.0
23352,0.0
23353,0.0
23354,0.0
23355,0.0
23356,0.0
23357,0.0
23358,0.0
23359,0.0
23360,0.0
23361,0.0
23362,0.0
23363,0.0
23364,0.0
23365,0.0
23366,0.0
23367,0.0
23368,0.0
23369,0.0
23370,0.0
23371,0.0
23372,0.0
23373,0.0
23374,0.0
23375,0.0
23376,0.0
23377,0.0
23378,0.0
23379,0.0
23380,0.0
23381,0.0
23382,0.0
23383,0.0
23384,0.0
23385,0.0
23386,0.0
23387,0.0
23388,0.0
23389,0.0
23390,0.0
23391,0.0
23392,0.0
23393,0.0
23394,0.0
23395,0.0
23396,0.0
23397,0.0
23398,0.0
23399,0.0
23400,0.0
23401,0.0
23402,0.0
23403,0.0
23404,0.0
23405,0.0
23406,0.0
23407,0.0
23408,0.0
23409,0.0
23410,0.0
23411,0.0
23412,0.0
23413,0.0
23414,0.0
23415,0.0
23416,0.0
23417,0.0
23418,0.0
23419,0.0
23420,0.0
23421,0.0
23422,0.0
23423,0.0
23424,0.0
23425,0.0
23426,0.0
23427,0.0
23428,0.0
23429,0.0
23430,0.0
23431,0.0
23432,0.0
23433,0.0
23434,0.0
23435,0.0
23436,0.0
23437,0.0
23438,0.0
23439,0.0
23440,0.0
23441,0.0
23442,0.0
23443,0.0
23444,0.0
23445,0.0
23446,0.0
23447,0.0
23448,0.0
23449,0.0
23450,0.0
23451,0.0
23452,0.0
23453,0.0
23454,0.0
23455,0.0
23456,0.0
23457,0.0
23458,0.0
23459,0.0
23460,0.0
23461,0.0
23462,0.0
23463,0.0
23464,0.0
23465,0.0
23466,0.0
23467,0.0
23468,0.0
23469,0.0
23470,0.0
23471,0.0
23472,0.0
23473,0.0
23474,0.0
23475,0.0
23476,0.0
23477,0.0
23478,0.0
23479,0.0
23480,0.0
23481,0.0
23482,0.0
23483,0.0
23484,0.0
23485,0.0
23486,0.0
23487,0.0
23488,0.0
23489,0.0
23490,0.0
23491,0.0
23492,0.0
23493,0.0
23494,0.0
23495,0.0
23496,0.0
23497,0.0
23498,0.0
23499,0.0
23500,0.0
23501,0.0
23502,0.0
23503,0.0
23504,0.0
23505,0.0
23506,0.0
23507,0.0
23508,0.0
23509,0.0
23510,0.0
23511,0.0
23512,0.0
23513,0.0
23514,0.0
23515,0.0
23516,0.0
23517,0.0
23518,0.0
23519,0.0
23520,0.0
23521,0.0
23522,0.0
23523,0.0
23524,0.0
23525,0.0
23526,0.0
23527,0.0
23528,0.0
23529,1.0
23530,1.0
23531,0.0
23532,0.0
23533,0.0
23534,0.0
23535,0.0
23536,0.0
23537,0.0
23538,0.0
23539,0.0
23540,0.0
23541,0.0
23542,0.0
23543,0.0
23544,0.0
23545,0.0
23546,0.0
23547,0.0
23548,0.0
23549,0.0
23550,0.0
23551,0.0
23552,0.0
23553,0.0
23554,0.0
23555,0.0
23556,0.0
23557,0.0
23558,0.0
23559,0.0
23560,0.0
23561,0.0
23562,0.0
23563,0.0
23564,0.0
23565,0.0
23566,0.0
23567,0.0
23568,0.0
23569,0.0
23570,0.0
23571,0.0
23572,0.0
23573,0.0
23574,0.0
23575,0.0
23576,0.0
23577,0.0
23578,0.0
23579,0.0
23580,0.0
23581,1.0
23582,0.0
23583,1.0
23584,0.0
23585,0.0
23586,0.0
23587,0.0
23588,0.0
23589,0.0
23590,0.0
23591,0.0
23592,0.0
23593,0.0
23594,0.0
23595,0.0
23596,0.0
23597,0.0
23598,0.0
23599,0.0
23600,0.0
23601,0.0
23602,0.0
23603,0.0
23604,0.0
23605,0.0
23606,0.0
23607,0.0
23608,0.0
23609,0.0
23610,0.0
23611,0.0
23612,0.0
23613,0.0
23614,0.0
23615,0.0
23616,0.0
23617,0.0
23618,0.0
23619,0.0
23620,0.0
23621,0.0
23622,0.0
23623,0.0
23624,0.0
23625,0.0
23626,0.0
23627,0.0
23628,0.0
23629,0.0
23630,1.0
23631,1.0
23632,1.0
23633,1.0
23634,1.0
23635,0.0
23636,0.0
23637,0.0
23638,0.0
23639,0.0
23640,0.0
23641,0.0
23642,0.0
23643,0.0
23644,0.0
23645,0.0
23646,0.0
23647,0.0
23648,0.0
23649,0.0
23650,0.0
23651,0.0
23652,0.0
23653,0.0
23654,0.0
23655,0.0
23656,0.0
23657,0.0
23658,0.0
23659,0.0
23660,0.0
23661,0.0
23662,0.0
23663,0.0
23664,0.0
23665,0.0
23666,0.0
23667,0.0
23668,0.0
23669,1.0
23670,0.0
23671,0.0
23672,0.0
23673,0.0
23674,0.0
23675,0.0
23676,0.0
23677,0.0
23678,0.0
23679,0.0
23680,0.0
23681,0.0
23682,0.0
23683,0.0
23684,0.0
23685,0.0
23686,0.0
23687,0.0
23688,0.0
23689,0.0
23690,0.0
23691,0.0
23692,0.0
23693,0.0
23694,0.0
23695,0.0
23696,0.0
23697,0.0
23698,0.0
23699,0.0
23700,0.0
23701,0.0
23702,0.0
23703,0.0
23704,0.0
23705,0.0
23706,0.0
23707,0.0
23708,0.0
23709,0.0
23710,0.0
23711,0.0
23712,0.0
23713,0.0
23714,0.0
23715,0.0
23716,0.0
23717,0.0
23718,0.0
23719,0.0
23720,0.0
23721,0.0
23722,0.0
23723,0.0
23724,0.0
23725,0.0
23726,0.0
23727,0.0
23728,0.0
23729,0.0
23730,0.0
23731,0.0
23732,0.0
23733,0.0
23734,0.0
23735,0.0
23736,0.0
23737,0.0
23738,0.0
23739,0.0
23740,0.0
23741,0.0
23742,0.0
23743,0.0
23744,0.0
23745,0.0
23746,0.0
23747,0.0
23748,0.0
23749,0.0
23750,0.0
23751,0.0
23752,0.0
23753,0.0
23754,0.0
23755,0.0
23756,0.0
23757,0.0
23758,0.0
23759,0.0
23760,1.0
23761,1.0
23762,0.0
23763,0.0
23764,0.0
23765,0.0
23766,0.0
23767,0.0
23768,0.0
23769,0.0
23770,0.0
23771,0.0
23772,0.0
23773,0.0
23774,0.0
23775,0.0
23776,0.0
23777,0.0
23778,0.0
23779,0.0
23780,0.0
23781,0.0
23782,0.0
23783,0.0
23784,0.0
23785,0.0
23786,0.0
23787,0.0
23788,0.0
23789,0.0
23790,0.0
23791,0.0
23792,0.0
23793,0.0
23794,0.0
23795,0.0
23796,0.0
23797,0.0
23798,0.0
23799,0.0
23800,0.0
23801,0.0
23802,0.0
23803,0.0
23804,0.0
23805,0.0
23806,0.0
23807,0.0
23808,0.0
23809,0.0
23810,0.0
23811,0.0
23812,0.0
23813,0.0
23814,0.0
23815,0.0
23816,0.0
